HP,HP average
3,51.74431172
3,51.73045209
8,51.7180216
24,51.71014493
16,51.7
10,51.68815677
8,51.67575241
24,51.66789668
16,51.65777526
10,51.64595745
8,51.63357913
10,51.62177488
3,51.6079932
3,51.59421933
8,51.58186969
10,51.57009346
3,51.55634202
8,51.54401359
10,51.53225806
8,51.51994342
10,51.50820136
8,51.49590048
10,51.48417185
3,51.47047188
8,51.45819209
24,51.45043773
16,51.44042914
10,51.42873271
8,51.41647856
24,51.40874471
16,51.39875917
33,51.39357203
65,51.39740699
49,51.39673147
59,51.39887324
44,51.39678964
55,51.39780405
55,51.3988179
41,51.39589195
44,51.39381153
55,51.39482565
41,51.39190329
30,51.38589095
21,51.37735319
14,51.36685393
8,51.35467565
24,51.34699607
16,51.3370755
24,51.32940516
16,51.31949509
10,51.30790802
8,51.29576675
40,51.2926009
29,51.28635472
34,51.28151261
66,51.28563428
50,51.28527436
37,51.28127624
69,51.28623391
52,51.28643357
53,51.28691275
39,51.28347777
70,51.28870878
67,51.29309863
51,51.29301676
61,51.29572745
60,51.29815745
68,51.30281887
65,51.30664063
72,51.31241283
69,51.31734523
75,51.32394759
80,51.3319398
84,51.34104207
78,51.34846797
73,51.35449735
55,51.35551225
55,51.35652658
55,51.35754035
64,51.36105702
48,51.36012236
35,51.35557409
67,51.35992218
65,51.36371214
49,51.36305556
66,51.36712024
50,51.3667407
72,51.37246739
69,51.37735849
66,51.3814147
64,51.38491403
71,51.39035209
68,51.39495565
51,51.39484622
73,51.40083102
69,51.40570479
66,51.40974529
64,51.41323
57,51.41477587
57,51.41632089
66,51.42035398
64,51.4238319
48,51.42288557
49,51.42221608
36,51.4179558
68,51.42253521
51,51.42241855
61,51.4250621
69,51.4299117
75,51.43641379
57,51.43794815
66,51.44196305
73,51.44790518
69,51.4527418
66,51.45674931
50,51.45634811
51,51.45622247
61,51.45884944
69,51.46367639
52,51.46382393
79,51.47139714
60,51.4737421
45,51.47196262
36,51.46771091
26,51.46071429
18,51.45152431
11,51.44041735
3,51.42712051
8,51.41520307
10,51.40384088
8,51.39193637
40,51.38881272
29,51.38267544
20,51.37407509
36,51.36986301
42,51.36729663
54,51.36801752
63,51.37120175
61,51.37383689
60,51.37619699
59,51.37828228
44,51.3762647
67,51.38053581
65,51.38425799
72,51.38989071
55,51.39087681
55,51.39186237
41,51.38902539
44,51.38700873
32,51.38171896
65,51.38543372
63,51.38860104
61,51.39122137
60,51.39356773
59,51.39564033
67,51.39989104
65,51.40359477
63,51.40675197
61,51.40936309
60,51.41170068
45,51.40995647
33,51.40494969
37,51.40103317
27,51.39440065
33,51.38940217
37,51.38549307
62,51.38837588
61,51.39098561
46,51.38952226
57,51.39104478
43,51.38876831
31,51.38323841
22,51.37527115
50,51.37489835
37,51.37100271
41,51.3681929
53,51.36863489
39,51.36528568
61,51.36789388
69,51.37266576
58,51.37445887
57,51.37598052
43,51.37371552
69,51.37848067
66,51.38243243
64,51.38584166
48,51.38492707
58,51.38671348
43,51.38444924
31,51.37894737
64,51.38235294
62,51.38521716
61,51.38781014
69,51.39255864
66,51.39649596
64,51.39989221
71,51.40517241
68,51.4096418
74,51.41572429
70,51.42072678
53,51.42115178
50,51.42076944
60,51.42307692
45,51.42134983
33,51.41639785
58,51.41816716
66,51.4220849
50,51.42170293
51,51.42158969
52,51.42174497
62,51.424584
61,51.42715321
69,51.43186695
66,51.43577367
73,51.44155496
55,51.44250871
64,51.44587353
62,51.44870078
61,51.4512587
60,51.45354752
59,51.45556745
44,51.45357238
32,51.44836811
23,51.44075956
26,51.43395722
18,51.42502005
34,51.42036344
24,51.41303767
39,51.40972222
28,51.4034713
19,51.39482114
12,51.38430745
8,51.37273212
24,51.36543078
39,51.36213333
28,51.35590509
33,51.35101279
23,51.34345857
15,51.3337773
3,51.32090546
3,51.30804047
8,51.29651318
24,51.2892496
16,51.27986167
10,51.26888298
3,51.25604892
8,51.24455077
24,51.23731066
55,51.23831031
41,51.23559097
53,51.23605948
62,51.23891691
50,51.23858811
37,51.23481029
69,51.23952255
66,51.24343675
64,51.24681866
62,51.2496687
61,51.25225225
46,51.25086093
48,51.25
35,51.24569764
67,51.24986765
51,51.24980153
38,51.2462963
65,51.24993388
49,51.24933897
36,51.24530796
68,51.24973573
51,51.24966975
38,51.2461701
65,51.24980195
49,51.24920803
36,51.24518343
57,51.24670185
43,51.24452651
54,51.24525316
54,51.24597944
54,51.24670532
40,51.24374177
29,51.23788198
20,51.22965499
36,51.22564508
68,51.23006054
65,51.23368421
72,51.23914759
69,51.24381904
52,51.24401788
39,51.24079916
58,51.24257556
43,51.24040988
31,51.23509325
22,51.22741597
29,51.22158047
43,51.21942257
31,51.21411703
22,51.20645331
15,51.19695778
8,51.18563188
24,51.1785059
30,51.17295597
63,51.17605449
47,51.17496071
35,51.17072532
39,51.16753927
42,51.16514002
31,51.15986395
22,51.15223646
15,51.14278243
3,51.13019608
3,51.11761631
8,51.10634962
10,51.09561129
8,51.08435623
10,51.07362924
3,51.06108066
3,51.04853862
8,51.03730759
49,51.03677621
36,51.03285528
26,51.02632951
41,51.02371645
55,51.02475248
41,51.02214118
30,51.01666667
56,51.01796407
42,51.01561687
45,51.01405152
33,51.00936524
65,51.0130039
63,51.01612064
61,51.01871588
60,51.0210499
68,51.02546116
65,51.02909091
72,51.03453648
69,51.03920042
66,51.04308331
53,51.04359107
45,51.04202335
63,51.04512448
61,51.04770547
60,51.05002592
59,51.05208603
44,51.05025907
46,51.04895105
74,51.05489384
70,51.05979808
67,51.0639234
51,51.06390686
38,51.06052768
62,51.06335661
70,51.06825233
53,51.06875162
39,51.06563307
63,51.06871609
61,51.07128099
46,51.0699716
48,51.06917914
35,51.06503226
55,51.06604747
41,51.06345112
30,51.0580196
63,51.06109822
47,51.06005155
58,51.06183973
66,51.06568779
64,51.0690188
48,51.06822863
35,51.06409266
53,51.06459084
39,51.06148701
70,51.06635802
53,51.06685523
39,51.06375321
42,51.0614238
31,51.05626927
64,51.05959414
48,51.05880842
49,51.05827985
36,51.05441478
68,51.05876315
51,51.05874808
68,51.0630931
51,51.06307692
52,51.0633171
57,51.06483854
43,51.06277223
31,51.0576332
22,51.05019206
24,51.04326677
16,51.03429741
24,51.02737973
16,51.01841903
10,51.00792839
3,50.99565329
8,50.98466258
10,50.9741886
3,50.96193153
3,50.94968072
3,50.93743616
100,50.94996171
100,50.96248086
86,50.97142128
80,50.97882653
61,50.9813823
46,50.98011219
57,50.9816467
43,50.97961264
31,50.97452229
57,50.97605706
66,50.97988286
64,50.98319756
62,50.98600153
70,50.99083969
67,50.99491224
65,50.99847406
63,51.00152555
47,51.00050839
35,50.99644219
25,50.9898374
31,50.98475997
22,50.9773997
35,50.97334349
55,50.97436548
41,50.97183456
53,50.97234906
39,50.96931271
70,50.97413793
67,50.97820025
65,50.98175367
63,50.98479858
47,50.98378926
49,50.98328691
71,50.98835443
77,50.99493799
82,51.0027834
98,51.0146724
89,51.02427921
90,51.03413401
83,51.04221436
72,51.04751074
61,51.05002527
69,51.05455923
66,51.05833333
64,51.06160061
62,51.06436143
70,51.06913954
53,51.06962664
62,51.07238335
70,51.07715582
53,51.07764053
69,51.08215726
52,51.08238851
67,51.08639798
65,51.08990179
49,51.08937563
64,51.09262522
48,51.09184701
35,51.08779874
39,51.08475855
28,51.07895399
33,51.07440925
23,51.06735361
50,51.06708543
37,51.06355187
27,51.05750879
19,51.04946021
51,51.04944779
52,51.04968632
77,51.05619669
73,51.06170053
69,51.0661986
66,51.06994234
50,51.06967419
37,51.06614883
69,51.07064128
66,51.07438017
64,51.07761642
71,51.08260325
54,51.08333333
40,51.08056042
43,51.07853927
54,51.07926982
63,51.08225
61,51.08472882
69,51.0892054
52,51.08943293
53,51.08991009
67,51.09388265
65,51.09735397
72,51.1025705
69,51.10703593
66,51.11075081
64,51.11396509
48,51.11318873
58,51.11490528
57,51.11637179
57,51.11783757
43,51.11581569
54,51.11653386
54,51.11725168
54,51.11796914
63,51.1209256
47,51.1199005
49,51.11937329
77,51.12580806
59,51.12776535
67,51.13170974
65,51.13515528
49,51.13462494
59,51.1365781
58,51.13828203
43,51.1362621
54,51.1369727
54,51.13768296
63,51.140625
61,51.14306968
52,51.1432821
74,51.14894672
70,51.15361744
67,51.15754273
65,51.16097078
72,51.16613023
69,51.17054455
52,51.17074981
74,51.17639782
70,51.18105367
67,51.18496538
65,51.18838072
49,51.18783984
50,51.18754633
60,51.18972332
45,51.18819462
72,51.19333333
69,51.19772896
66,51.20138203
64,51.20453985
62,51.20720276
70,51.21183724
53,51.21227811
62,51.21493715
47,51.21389847
35,51.20990392
67,51.2137931
51,51.21374046
52,51.21393402
39,51.21092789
42,51.20866142
54,51.20934809
54,51.21003443
40,51.20727809
29,51.20181908
20,51.1941509
13,51.18476658
3,51.17293048
8,51.16232809
10,51.15222195
8,51.14162985
33,51.13717791
37,51.13370952
57,51.13514839
66,51.13879353
64,51.14194656
62,51.14460784
70,51.14922813
67,51.15311122
65,51.15650257
49,51.15597453
50,51.15569155
51,51.15565345
38,51.15243455
41,51.14995108
53,51.15040352
62,51.15305623
70,51.15766316
67,51.1615347
65,51.16491571
72,51.17000489
69,51.17435897
66,51.17797852
50,51.17769099
72,51.18277208
69,51.18711881
75,51.19292683
71,51.19775664
60,51.19990249
59,51.20180356
67,51.20565302
65,51.2090134
63,51.21188505
61,51.21426832
46,51.21299903
69,51.21732782
66,51.22092457
64,51.22403308
62,51.2266537
70,51.23121809
53,51.23164803
53,51.23207776
62,51.23469388
47,51.23366529
49,51.23312288
36,51.22942462
26,51.22330097
18,51.21523902
11,51.20548278
8,51.19500364
40,51.19228904
59,51.19418182
67,51.1980126
74,51.20353768
70,51.20809109
53,51.20852507
53,51.20895884
53,51.2093924
53,51.20982575
57,51.21122671
57,51.212627
66,51.21620314
64,51.219294
62,51.22189993
61,51.22426293
69,51.22855762
66,51.2321256
64,51.23520889
71,51.23998069
68,51.24402607
74,51.24951737
70,51.25404101
67,51.25783888
65,51.26115264
63,51.26398264
61,51.26632924
60,51.26843373
59,51.27029631
67,51.27408478
65,51.27738984
63,51.28021184
61,51.28255114
60,51.2846487
59,51.28650469
67,51.29028379
74,51.29574417
56,51.296875
65,51.30016823
63,51.30297934
61,51.30530867
60,51.30739673
68,51.31140456
65,51.31469035
58,51.3162947
66,51.31981766
73,51.32501799
69,51.32925659
66,51.33277392
64,51.33581016
62,51.33836568
70,51.34283661
67,51.34658683
65,51.34985632
63,51.35264544
70,51.35710866
67,51.36085188
65,51.36411483
63,51.36689787
61,51.36920134
60,51.37126464
56,51.37237094
65,51.37562724
72,51.38055423
69,51.38476236
70,51.38920726
53,51.38959179
62,51.39212411
70,51.39656407
53,51.39694656
39,51.39398998
58,51.39556509
57,51.39690107
43,51.3948999
31,51.39004051
22,51.38303954
45,51.38151941
47,51.38047619
73,51.38562247
69,51.38981437
52,51.38995955
39,51.38701237
28,51.38145065
49,51.38088445
36,51.37722843
26,51.37119772
32,51.36659539
23,51.35985748
15,51.35122299
3,51.33974359
3,51.32826964
8,51.31798766
33,51.31364176
46,51.3123814
34,51.30827603
24,51.3018018
30,51.29675279
63,51.29952607
47,51.29850746
71,51.30317385
68,51.30712763
65,51.31036932
63,51.31313609
70,51.31755797
53,51.317956
62,51.3204825
47,51.31946087
58,51.32104019
43,51.31907351
45,51.31758034
56,51.31868651
42,51.31648559
31,51.31168831
64,51.31468366
62,51.31720557
70,51.32161397
53,51.32200991
53,51.32240566
39,51.31950012
46,51.31824611
63,51.32099929
70,51.32540057
67,51.32909305
65,51.33231276
63,51.33506004
61,51.33733522
60,51.33937397
59,51.34117647
44,51.33944954
32,51.33490122
37,51.33153068
41,51.32910202
53,51.32949471
79,51.33599624
60,51.33803148
59,51.33983091
44,51.33810754
55,51.33896714
41,51.33654072
53,51.33693102
62,51.33943232
70,51.34380863
53,51.34419695
62,51.3466948
70,51.35106632
53,51.35145267
53,51.35183884
74,51.35714286
78,51.36338094
77,51.36938202
73,51.37444418
69,51.37856809
75,51.38409357
71,51.38868101
77,51.39466916
73,51.3997195
69,51.40383267
52,51.40397196
53,51.40434478
39,51.40144792
70,51.40579033
67,51.40943044
51,51.40933489
73,51.41437238
69,51.41847446
66,51.421875
64,51.42480765
62,51.42727273
70,51.43160103
67,51.43522833
51,51.43512695
52,51.4352585
39,51.43236321
62,51.43482309
70,51.43914359
67,51.44276408
65,51.44591766
63,51.44860465
61,51.45082539
60,51.45281265
59,51.45456658
58,51.45608736
43,51.45412311
31,51.44937297
64,51.45228697
48,51.45148561
49,51.45091669
50,51.45058005
48,51.44977963
70,51.45408163
67,51.45768607
65,51.46082522
49,51.46025492
50,51.45991659
51,51.45981005
61,51.46201945
46,51.4607548
57,51.46203704
57,51.46331868
66,51.46668209
64,51.46958131
62,51.47201665
70,51.47630058
67,51.47988904
65,51.48301364
63,51.48567468
61,51.48787249
60,51.48983834
59,51.49157239
67,51.49515235
74,51.50034618
70,51.50461467
53,51.50495963
59,51.50668819
67,51.51026055
65,51.51337022
49,51.51279097
71,51.51728111
54,51.51785303
40,51.51520037
64,51.51807506
48,51.51726519
58,51.51875719
43,51.51679705
45,51.51529791
33,51.51103956
53,51.51138193
53,51.51172414
39,51.50884854
37,51.50551471
27,51.49988514
19,51.49242076
47,51.49138921
58,51.49288338
43,51.49093413
31,51.48623222
64,51.48910301
71,51.49357798
68,51.49736299
65,51.50045851
49,51.4998854
64,51.50274977
62,51.50515464
47,51.50412277
49,51.50354935
71,51.50801282
54,51.5085832
54,51.50915332
54,51.50972318
40,51.50709058
29,51.50194375
62,51.50434385
70,51.50857143
67,51.51211152
51,51.51199452
61,51.51416172
60,51.51609957
45,51.51461187
47,51.51358137
58,51.51506162
43,51.51311887
45,51.51163321
56,51.51265678
65,51.51573187
63,51.51834967
47,51.51731996
35,51.51355662
25,51.50751708
31,51.50284673
22,51.49612933
15,51.48782153
8,51.47792444
10,51.46848692
3,51.45746133
6,51.44712304
8,51.4372442
10,51.42782451
3,51.41681818
8,51.40695297
10,51.39754657
8,51.38769021
10,51.37829246
3,51.36730988
3,51.35633227
8,51.34649421
33,51.34233212
23,51.33590383
24,51.32970522
30,51.32486964
21,51.31799637
28,51.31271244
19,51.30539193
26,51.29966025
57,51.30095109
43,51.29907177
31,51.29447714
64,51.29735234
62,51.29977376
70,51.30400362
67,51.30755314
65,51.31064888
72,51.3153255
78,51.32135593
59,51.32309083
44,51.32143664
32,51.31707317
65,51.32016256
49,51.31963883
59,51.32137215
44,51.31972022
70,51.32393413
53,51.32431213
74,51.32942503
70,51.3336339
67,51.33716475
73,51.34204597
55,51.34287002
41,51.34054054
53,51.34091421
62,51.34331382
61,51.34548728
69,51.34945995
52,51.3496063
39,51.34682861
70,51.35102316
67,51.35454137
65,51.35760845
63,51.36022472
61,51.36239047
52,51.36253369
62,51.36492252
61,51.36708577
46,51.36588103
57,51.36714542
43,51.36526812
45,51.36384029
33,51.35972191
37,51.35650224
27,51.35104237
19,51.34379202
12,51.33497647
8,51.32526882
49,51.32474804
59,51.32646664
58,51.3279606
43,51.32609669
31,51.32154844
36,51.31812081
68,51.32185193
65,51.32491055
63,51.32752068
47,51.32655342
49,51.32603352
59,51.32774799
58,51.32923833
43,51.32737829
68,51.33110069
65,51.33415179
49,51.33363089
50,51.33333333
77,51.33905867
59,51.34076717
44,51.33913043
55,51.3399465
64,51.342768
62,51.3451426
61,51.34729338
69,51.35122494
66,51.35448675
50,51.35418522
60,51.3561095
45,51.35469515
33,51.35061179
23,51.34430605
15,51.33622415
3,51.32547799
8,51.31584797
24,51.30977778
50,51.30948678
51,51.30941804
38,51.30646236
41,51.30417407
53,51.3045505
74,51.30958722
70,51.31373419
53,51.31410825
53,51.31448215
39,51.31175166
51,51.31168255
61,51.31382979
60,51.31575449
59,51.3174568
44,51.3158361
32,51.3115589
58,51.31303963
43,51.31119965
61,51.31334366
46,51.31216814
34,51.30833886
24,51.30229987
39,51.29957992
70,51.30371353
53,51.3040884
39,51.30136986
63,51.30395405
61,51.30609541
46,51.30492382
48,51.30419426
35,51.30059589
60,51.30251545
45,51.30112508
63,51.30370534
70,51.307828
67,51.31128748
51,51.31121887
61,51.3133539
46,51.3121833
75,51.31740088
71,51.3217353
54,51.32232497
54,51.32291437
40,51.32042254
52,51.32057206
39,51.31786186
28,51.31273367
49,51.31222515
36,51.30885909
68,51.31252747
65,51.31553505
72,51.32007909
69,51.32396222
66,51.32718489
50,51.32689352
37,51.3237489
27,51.31841124
19,51.31132075
26,51.30576881
18,51.29846491
25,51.29269897
31,51.28825077
22,51.28183213
15,51.27388256
3,51.26330778
8,51.25383268
10,51.24479965
3,51.23423818
3,51.22368133
3,51.2131291
100,51.22380223
100,51.23447069
100,51.24513449
94,51.25448185
72,51.25901639
69,51.26289336
52,51.2630544
39,51.26037571
58,51.26184756
43,51.26004367
31,51.25562104
22,51.24923614
29,51.24438141
62,51.24672775
47,51.24580153
49,51.24531182
59,51.2470024
58,51.24847428
57,51.24972761
57,51.25098039
66,51.25419299
64,51.25696864
71,51.26126715
68,51.26491075
65,51.26789989
49,51.26740644
59,51.26908854
67,51.27250979
51,51.27245053
52,51.2726087
62,51.27494023
61,51.27705346
46,51.27590702
34,51.27215465
66,51.27535288
64,51.2781155
62,51.2804428
70,51.28450521
53,51.28487741
62,51.28720174
58,51.28865756
66,51.29184735
64,51.29460221
71,51.298873
54,51.29945829
54,51.30004333
63,51.30257743
61,51.30467735
60,51.30655986
45,51.30519481
33,51.3012335
23,51.29511034
45,51.29374865
47,51.29282007
70,51.29686486
67,51.3002594
65,51.30322023
72,51.30769231
69,51.31151437
75,51.31663067
73,51.32131289
69,51.32512953
74,51.33002374
56,51.33103151
56,51.33203883
65,51.33498706
72,51.33944361
69,51.3432514
75,51.34835094
57,51.34956897
57,51.35078647
66,51.35394227
50,51.35365066
37,51.35055986
27,51.34531755
33,51.34136892
23,51.33527007
15,51.32745267
3,51.31705743
8,51.30774194
24,51.30187057
16,51.29428203
10,51.28540726
3,51.27503223
3,51.26466165
3,51.25429553
100,51.26476272
100,51.27522542
100,51.28568362
100,51.29613734
100,51.30658657
100,51.31703132
77,51.32253914
59,51.32418525
58,51.32561629
66,51.32876125
73,51.33340476
55,51.33419023
55,51.33497537
55,51.33576017
41,51.33354742
30,51.32898116
51,51.32891076
41,51.3267009
30,51.32213904
51,51.32207015
79,51.32798803
74,51.33283454
56,51.33383202
56,51.33482906
42,51.33283486
45,51.33148227
56,51.33247918
65,51.3353971
72,51.3398079
69,51.34357661
75,51.34862385
71,51.3528157
68,51.35636596
51,51.35628998
79,51.3621829
74,51.36700767
56,51.36799489
56,51.36898168
65,51.37188498
63,51.37436116
47,51.37342985
35,51.36994466
25,51.36433284
31,51.36
62,51.36226335
61,51.36431306
60,51.36614927
45,51.36479592
63,51.36726886
70,51.37122822
76,51.37646059
58,51.37786746
66,51.38097261
64,51.3836518
48,51.38293356
35,51.37945671
67,51.38277106
65,51.38565974
72,51.39003181
55,51.39079729
55,51.39156243
41,51.3893599
60,51.39118457
59,51.39279661
58,51.39419614
49,51.39368911
59,51.3952996
58,51.39669771
57,51.3978836
66,51.40097334
50,51.40067696
60,51.40249577
45,51.40114189
56,51.40211416
42,51.40012682
54,51.40067625
40,51.39826748
64,51.40092945
62,51.4031679
70,51.40709459
67,51.41038632
51,51.4102997
52,51.41042414
39,51.40780591
28,51.40286859
33,51.39898777
61,51.40101202
46,51.39987352
57,51.40105374
43,51.39928361
45,51.39793554
33,51.39406066
65,51.39692567
49,51.39642105
50,51.39612713
37,51.39309764
45,51.39175258
47,51.39082878
49,51.39032597
59,51.39192599
44,51.39037208
55,51.39113073
41,51.38894726
30,51.38445378
21,51.37807183
44,51.37652247
32,51.37245434
51,51.37237615
61,51.37439664
46,51.37326899
69,51.37696665
66,51.38003356
50,51.37974418
60,51.38155136
59,51.38314819
44,51.38160101
55,51.3823591
50,51.38206954
60,51.38387435
59,51.38546901
44,51.38392296
32,51.37986605
46,51.37874032
37,51.37573222
30,51.37126124
35,51.36783772
39,51.36525193
28,51.36036789
33,51.35653083
23,51.35060593
45,51.3492793
33,51.34544695
65,51.34829818
63,51.35073069
61,51.35274473
69,51.35642738
52,51.35656165
62,51.35878181
47,51.35787278
49,51.35738115
36,51.3541797
26,51.34889537
32,51.34486351
65,51.34770833
49,51.34721933
36,51.34402332
40,51.34166146
71,51.34575354
54,51.34630593
54,51.34685809
54,51.34741003
63,51.34983361
61,51.3518403
69,51.35550936
66,51.35855332
50,51.35827099
67,51.36152088
65,51.36435397
49,51.36386293
59,51.3654485
58,51.36682583
66,51.36986301
73,51.37435153
55,51.37510373
55,51.37585563
55,51.37660722
55,51.37735849
55,51.37810945
55,51.3788601
41,51.37670949
30,51.37228092
60,51.37406794
45,51.37274798
33,51.3689441
58,51.3703167
57,51.37148179
57,51.37264639
66,51.37567232
64,51.37828335
48,51.37758478
35,51.37419888
67,51.37742869
65,51.38024385
49,51.37975207
36,51.37657509
68,51.38000826
51,51.3799298
38,51.37716763
41,51.3750258
65,51.37783739
72,51.38209202
55,51.38283828
55,51.38358424
41,51.3814433
30,51.37703566
63,51.37943116
47,51.37852875
35,51.37515451
67,51.37837281
65,51.38117792
63,51.38357011
47,51.38266776
58,51.38402964
57,51.38518519
43,51.38346019
31,51.37926779
22,51.3732264
50,51.37294408
37,51.36998972
69,51.37361282
52,51.37374152
39,51.37119967
70,51.37502567
76,51.38008214
72,51.38431534
55,51.38505747
55,51.3857993
41,51.38366844
53,51.384
64,51.38658737
48,51.38589297
35,51.38253383
25,51.37712646
40,51.37479508
29,51.37021102
60,51.3719787
45,51.37067377
33,51.36691237
23,51.36110542
15,51.35366353
8,51.34479231
33,51.34103928
37,51.33810595
67,51.34130879
65,51.34410141
72,51.34832379
55,51.3490701
55,51.3498161
55,51.3505618
55,51.35130719
41,51.34919338
53,51.34953042
74,51.35415391
56,51.35510204
42,51.35319323
54,51.35373317
63,51.3561085
47,51.35522023
58,51.35657492
66,51.35955972
73,51.36396984
69,51.36756316
52,51.36769199
39,51.36517312
28,51.36041539
19,51.35382736
47,51.35294118
65,51.35571836
49,51.35523906
36,51.35211554
37,51.34919666
30,51.34485563
35,51.34153283
25,51.33617886
56,51.3371266
42,51.33522958
45,51.33394272
47,51.33306255
35,51.32974619
25,51.32440114
40,51.3221027
71,51.32609578
68,51.3294786
65,51.33225152
49,51.33177854
59,51.33333333
44,51.33184675
35,51.32853668
25,51.32320162
31,51.31908428
52,51.3192222
39,51.31672742
63,51.31909293
47,51.31821862
35,51.31491601
67,51.31808984
65,51.32085778
63,51.32322006
47,51.3223458
58,51.32369592
57,51.32484334
43,51.32316087
31,51.31905435
22,51.31313131
54,51.31367401
54,51.31421648
63,51.31657581
70,51.32034719
76,51.32532795
72,51.3294996
69,51.33306435
52,51.33319887
53,51.33353499
53,51.33387097
39,51.3313848
28,51.32668279
33,51.32299013
58,51.32433521
57,51.32547835
57,51.32662102
66,51.3295752
64,51.3321256
48,51.33145502
49,51.33098592
59,51.33252867
58,51.33386967
49,51.33340036
36,51.33031765
40,51.3280402
64,51.33058682
48,51.32991762
49,51.32944958
56,51.33038763
56,51.3313253
42,51.32945192
54,51.32998796
40,51.32771423
29,51.32323435
20,51.31695085
36,51.31387886
26,51.30880289
29,51.30433039
62,51.30647424
47,51.30561122
49,51.30514927
36,51.30208333
40,51.29981975
29,51.29535443
20,51.28908909
13,51.28142514
8,51.27276366
33,51.26910764
65,51.27185437
72,51.276
55,51.27674465
64,51.27928828
48,51.27863282
58,51.27997602
43,51.27832168
57,51.27946464
66,51.28240463
73,51.28674121
69,51.2902775
66,51.29321357
66,51.29614847
64,51.29868316
48,51.29802513
49,51.29756681
50,51.29730808
37,51.29445774
69,51.29798684
52,51.29812674
62,51.30025902
61,51.30219124
46,51.30113523
34,51.29769016
66,51.30061716
64,51.3031449
71,51.30706468
54,51.30760048
63,51.3099264
56,51.31085919
56,51.31179161
42,51.30994036
31,51.3059034
22,51.30007949
54,51.30061593
40,51.29837108
43,51.29672294
57,51.29785544
57,51.29898749
57,51.30011909
57,51.30125025
57,51.30238095
57,51.30351121
57,51.30464102
57,51.30577037
66,51.30868358
59,51.31020813
58,51.31153389
66,51.31444422
50,51.31418384
67,51.31729055
65,51.32
49,51.31954069
59,51.32106097
58,51.32238274
57,51.32350613
66,51.3264095
50,51.32614715
72,51.33023532
69,51.33372875
70,51.33741846
53,51.33774704
62,51.33985378
61,51.34176215
69,51.34524985
66,51.34814376
64,51.35064166
62,51.35274378
70,51.35642392
67,51.35951066
51,51.35943973
79,51.36489152
88,51.37211595
81,51.37795741
76,51.38281096
72,51.38687426
55,51.38758621
55,51.38829787
41,51.38625172
65,51.38893265
63,51.39121874
47,51.39035433
35,51.38712852
39,51.38469107
28,51.3800905
58,51.3813926
43,51.37974435
31,51.37573732
22,51.36996265
15,51.36281447
8,51.35429357
24,51.34891945
16,51.34197604
30,51.33778476
21,51.331828
14,51.32449941
3,51.31501472
8,51.30651491
10,51.29841083
3,51.28893684
8,51.28044715
10,51.27235294
3,51.26288963
3,51.25343003
8,51.24495395
24,51.23961599
30,51.23545544
63,51.2377595
47,51.2369297
58,51.23825372
43,51.23664122
31,51.23268102
22,51.22696146
15,51.2198748
3,51.21044397
3,51.20101682
8,51.19257087
49,51.1921423
36,51.18917334
68,51.19245799
51,51.19242039
61,51.19433594
46,51.19332162
69,51.19679813
66,51.19968768
50,51.19945355
37,51.19668293
27,51.19196254
19,51.18568364
26,51.18077223
57,51.1819068
57,51.18304094
43,51.18144611
49,51.18102104
71,51.18488214
63,51.18718348
70,51.19084713
53,51.19119938
39,51.18882616
51,51.18878941
79,51.19420121
74,51.19863813
70,51.20229527
76,51.20711785
72,51.2111608
78,51.21636858
59,51.21788144
58,51.21919938
66,51.22207111
50,51.22183372
75,51.22645174
57,51.22757282
66,51.23044069
64,51.23291925
62,51.23500873
61,51.23690338
60,51.2386033
45,51.23739333
47,51.23657165
70,51.24020938
53,51.24055049
39,51.23817829
46,51.23716334
34,51.2338241
47,51.23300407
35,51.22986057
67,51.23291384
65,51.23557878
63,51.23785562
70,51.24148607
53,51.24182627
53,51.24216634
62,51.24424676
47,51.24342614
49,51.24299246
36,51.24004639
68,51.24328502
65,51.24594281
49,51.24550898
54,51.24604094
63,51.24831048
61,51.25019305
46,51.2491797
57,51.25028946
43,51.24869767
61,51.2505787
46,51.24956606
48,51.24893945
35,51.24580682
55,51.24653045
41,51.24455579
30,51.24046243
21,51.23463687
28,51.23016179
33,51.22665126
53,51.22699268
39,51.22463908
28,51.22016936
41,51.21820281
30,51.21412082
63,51.21638777
47,51.21557692
35,51.21245914
58,51.21376394
43,51.21218528
54,51.21272098
63,51.21498559
61,51.21686516
46,51.21586326
34,51.2125576
63,51.2148205
47,51.21401152
65,51.21665707
72,51.22064467
69,51.22405525
66,51.22688914
64,51.22933845
71,51.23312883
68,51.23634273
51,51.23629743
60,51.23797662
68,51.24118774
51,51.24114154
73,51.24530831
55,51.24602719
55,51.24674579
55,51.24746411
55,51.24818217
64,51.25062177
71,51.25439939
77,51.25932301
59,51.26080306
44,51.25941503
55,51.26012997
55,51.26084464
55,51.26155904
41,51.25959885
30,51.25553858
63,51.25778117
47,51.25696831
58,51.25825539
43,51.25667939
31,51.25281435
38,51.25028615
57,51.2513828
43,51.24980931
31,51.24594852
64,51.24837972
48,51.24776063
35,51.24466463
25,51.2396647
17,51.23314286
11,51.22548086
3,51.21629855
3,51.20711974
8,51.19889608
33,51.19543292
58,51.19672755
43,51.19516835
66,51.19798402
73,51.20212968
69,51.20551331
75,51.21003611
71,51.21379704
68,51.21698651
65,51.21960486
72,51.22355176
71,51.22730725
54,51.22783368
